id,name,address,lat,lon,biz_type,description,neighborhood,zip,source,hiring_notes,notes,website,phone,created_at
825,Archer Manufacturing Co,"4439 S Knox Ave, Chicago, IL 60632",41.8115,-87.7418,manufacturing,Plastic fabrication and metal stamping. Founded 1948.,Archer Heights,60632,web,,,,,2026-04-30 04:13:57
826,Chicago Metal Fabricators,"3724 S Rockwell St, Chicago, IL 60632",41.8233,-87.6897,manufacturing,ISO 9001:2015 certified custom metal fabricator. 200K+ sq ft. Founded 1908.,Archer Heights,60632,web,,,,,2026-04-30 04:13:57
827,Chicago Metal Rolled Products,"3715 S Rockwell St, Chicago, IL 60632",41.8241,-87.6895,manufacturing,Tube/pipe/bar/beam bending and plate rolling. National HQ. Founded 1908.,Archer Heights,60632,web,,,,,2026-04-30 04:13:57
828,HPI North America,"4501 W 47th St, Chicago, IL 60632",41.8098,-87.7381,manufacturing,Plastic products manufacturing.,Archer Heights,60632,web,,,,,2026-04-30 04:13:57
829,Central Can Company,"4400 W 35th Pl, Chicago, IL 60632",41.8275,-87.732,manufacturing,Metal can production for industrial packaging.,Archer Heights,60632,web,,,,,2026-04-30 04:13:57
830,Chicago Ornamental Iron,"4340 W 47th St, Chicago, IL 60632",41.8095,-87.7345,manufacturing,Full-service metal and glass fabricator and erector.,Archer Heights,60632,web,,,,,2026-04-30 04:13:57
831,K and K Abrasives and Supplies,"5161 S Millard Ave, Chicago, IL 60632",41.7981,-87.7415,industrial_supply,Abrasive solutions for metal polishing.,Archer Heights,60632,web,,,,,2026-04-30 04:13:57
832,Bagcraft Packaging (Novolex),"3900 W 43rd St, Chicago, IL 60632",41.8145,-87.726,packaging_manufacturing,"Largest converter of paper-based flexible foodservice packaging in North America. ~1,200 employees, $279M+ revenue. Part of Novolex. Founded 1947.",Archer Heights,60632,web,,,,,2026-04-30 04:13:57
833,C.J. Vitner Co (Utz Brands),"4202 W 45th St, Chicago, IL 60632",41.8112,-87.7328,food_manufacturing,"Iconic Chicago snack brand. Potato chips, popcorn, pretzels. Founded 1926. Acquired by Utz Brands for $25M. Distribution hub.",Archer Heights,60632,web,,,,,2026-04-30 04:13:57
834,Isola Imports,"4525 S Tripp Ave, Chicago, IL 60632",41.8085,-87.7331,import_warehouse,"Import company. 52,600 SF industrial building, 6 loading docks, climate control. Built 1972.",Archer Heights,60632,web,,,,,2026-04-30 04:13:57
835,Sterling Bay Industrial,"4510 W Ann Lurie Pl, Chicago, IL 60632",41.81,-87.739,industrial_property,"$25M, 147,500 SF Class-A spec industrial warehouse. 7.6 acres. 20 loading bays. Tax incentive approved 2023.",Archer Heights,60632,web,,,,,2026-04-30 04:13:57
836,Lineage Cold Storage,"4500 W Ann Lurie Pl, Chicago, IL 60632",41.8105,-87.7385,cold_storage_warehouse,Automated cold-chain warehouse. Food processing and manufacturing. Rail-served.,Archer Heights,60632,web,,,,,2026-04-30 04:13:57
837,The Rock Spot Studios,"4500 S Tripp Ave, Chicago, IL 60632",41.809,-87.733,recording_studio,"Recording and rehearsal studios in 92,859 SF Class industrial building. Built 1945.",Archer Heights,60632,web,,,,,2026-04-30 04:13:57
838,GEODIS Cold Chain Chicago,"Southwest Side Chicago, IL",,,cold_storage_logistics,"GEODIS opened first cold-chain cross-dock facility in the Americas in Chicago — 78,000 SF bonded facility with multiple temperature zones for healthcare sector. April 2026.",Archer Heights/Chicago,60632,research_news,,,,,2026-05-01 14:09:26
839,Kurv Industrial (Ford City Redevelopment),"7601 S Cicero Ave, Chicago, IL 60652",,,industrial_developer,Kurv Industrial (formerly Bridge Industrial) under contract to acquire Ford City Mall site for $150M-$200M redevelopment into 913K SF industrial campus. Adjacent to 60632 corridor. 400-450 jobs projected.,West Lawn,60652,research_news,,,,,2026-05-01 14:09:26
840,Saint Marys Church,,41.7286437,-87.7892206,place_of_worship,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
841,Little Caesars,6764 West 95th Street,41.7200153,-87.7892851,fast_food,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
842,Starbucks,6768 West 95th Street,41.7200126,-87.7894299,cafe,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
843,Aldi,9640 South Ridgeland Avenue,41.7165991,-87.781781,supermarket,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
844,6500 W 95th Street (Chicago Ridge Mall),,41.7197002,-87.7828782,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
845,95th Street & Oak Park,,41.7192879,-87.7899025,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
846,Dunkin',9640 South Ridgeland Avenue,41.7164136,-87.7825251,fast_food,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
847,Things Remembered,,41.7164899,-87.7829614,gift,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
848,Auntie Anne's,,41.7164811,-87.7824184,fast_food,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
849,GNC,,41.7166996,-87.7823145,nutrition_supplements,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
850,Forever 21,,41.7166062,-87.7829803,clothes,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
851,Kids Foot Locker,,41.716749,-87.7829921,shoes,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
852,Foot Locker,200 Chicago Ridge Mall,41.7168864,-87.7830039,shoes,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
853,Torrid,,41.7170186,-87.782985,clothes,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
854,Champs Sports,120 Chicago Ridge Mall,41.7173957,-87.7830511,sports,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
855,Books-A-Million,,41.7169604,-87.7824703,books,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
856,GameStop,151 Chicago Ridge Mall,41.7170961,-87.7825081,video_games,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
857,Gloria Jean's,,41.716548,-87.7823334,cafe,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
858,Buffalo Wild Wings,,41.7170679,-87.7819721,restaurant,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
859,Visionworks,,41.717401,-87.7823924,optician,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
860,TCBY,6760 West 95th Street,41.7200153,-87.7891402,ice_cream,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
861,Chicago Ridge,,41.719382,-87.7844053,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
862,95th Street & New England/69th Avenue,,41.7192715,-87.7915715,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
863,95th Street & 69th Avenue,,41.7194938,-87.7917298,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
864,95th Street & Normandy,,41.7195944,-87.7870851,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
865,95th Street & Nashville,,41.7196479,-87.784579,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
866,Centennial Park,,,,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
867,Chicago Ridge Mall,500 Chicago Ridge Mall,,,mall,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
868,Mobil,,,,car_wash,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
869,Mobil Mart,,,,convenience,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
870,Bank of America,6551 West 95th Street,,,bank,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
871,Texas Corral,West 95th Street,,,restaurant,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
872,Chicago Ridge Mall,,,,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
873,Chicago Ridge Mall,6501 West 95th Street,,,retail,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
874,Simmons Middle School,,,,school,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
875,Shell,,,,convenience,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
876,Oak Lawn Community Church,,,,place_of_worship,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
877,Oak Lawn Fire Department Station #2,6451 93rd Place,,,fire_station,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
878,Oak Lawn Mazda,6750 West 95th Street,,,car,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
879,Discount Tire,6635 West 95th Street,,,tyres,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
880,Valvoline,6645 West 95th Street,,,car_repair,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
881,Lieb School,,,,school,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
882,Enterprise,6801 West 95th Street,,,car_rental,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
883,CarMax,6540 West 95th Street,,,car,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
884,St. Mary's Malankara Orthodox Church,West 96th Street,,,place_of_worship,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
885,Oak Lawn Water Tower,,,,water_tower,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
886,Ernest F Kolb Elementary School,9620 South Normandy Avenue,,,school,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
887,Saint Louis de Montfort School,,41.7308659,-87.7822556,school,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
888,Seventh Day Adventist Church,,41.7397241,-87.7904797,place_of_worship,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
889,Maple-N-Jams,6814,41.7340303,-87.7903016,restaurant,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
890,87th Street & Natchez/Nashville,,41.7339097,-87.7819283,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
891,87th Street & Natoma,,41.7336512,-87.7846975,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
892,87th Street & Normandy,,41.7338294,-87.7867976,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
893,87th Street & Oak Park/Newcastle,,41.7335471,-87.7903047,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
894,87th Street & Oak Park,,41.7337848,-87.7892385,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
895,87th Street & New England,,41.7337432,-87.7916806,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
896,Goodings Grove - Bedford 345 kV,,,,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
897,Goodings Grove - Bedford 138 kV,,,,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
898,Immanuel Christian Reformed Church,,,,place_of_worship,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
899,Mahomet #1,,,,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
900,Fitzgerald Park,,,,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
901,F.B. McCord Elementary School,8450 Nashville Avenue,,,kindergarten,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
902,Newcastle Park,,,,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
903,Citgo,6801 West 87th Street,,,fuel,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
904,Mahomet #2,,,,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
905,79th Street & Natchez,,41.7483101,-87.7828069,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
906,79th Street & Nashville,,41.7482599,-87.7852442,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
907,79th Street & Normandy,,41.748422,-87.7874198,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
908,79th Street & Oak Park,,41.7483801,-87.7898216,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
909,79th Street & New England,,41.7483319,-87.7922757,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
910,FedEx Bedford Park Hub,6833 West 75th Street,,,post_depot,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
911,TForce Freight,6633 West 75th Street,,,post_depot,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
912,Sayre Substation,,,,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
913,Narragansett Park,,,,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
914,Commissioners Park,,,,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
915,Burbank City Hall,6530 79th Street,,,townhall,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
916,Citgo,,,,convenience,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
917,Chuck's Southern Comfort Cafe,6501 79th Street,,,restaurant,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
918,Burbank Gas,,,,fuel,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
919,Burbank Fire Department,6530 79th Street,,,fire_station,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
920,FedEx (6712 W 75th St),,41.7555377,-87.789741,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
921,Bedford Park Post Office,6801 West 73rd Street,41.7587331,-87.7914474,post_office,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
922,South Thoroughfare,,,,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
923,UPS Bedford Park,6700 West 73rd Street,,,post_depot,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
924,South Suburban Central Processing & Distribution Operations,6801 West 73rd Street,,,post_depot,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
925,Bedford Park Fire Department Station #3,6799 West 73rd Street,,,fire_station,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
926,West Receiving Yard,,,,railway,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
927,Hope Chapel Foursquare Church,,41.7187559,-87.7777667,place_of_worship,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
928,Subway,6350 West 95th Street,41.7205272,-87.7796881,fast_food,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
929,Jason's Deli,West 95th Street,41.7207813,-87.77708,restaurant,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
930,US Air Force & Army Recruitment,6330 West 95th Street,41.7202875,-87.7788977,government,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
931,95th Street & Ridgeland,,41.7197226,-87.7805189,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
932,95th Street & Austin,,41.7195564,-87.7696678,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
933,95th Street & Southwest Hwy,,41.7197987,-87.7693635,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
934,Walgreens,6001 West 95th Street,41.718955,-87.7706236,pharmacy,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
935,Chipotle,6230 West 95th Street,41.7200162,-87.7765675,fast_food,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
936,The Vitamin Shoppe,6310 West 95th Street,41.7198368,-87.7789121,nutrition_supplements,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
937,95th Street & Marion,,41.7194923,-87.7788601,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
938,95th Street & Mobile,,41.7197475,-87.7773362,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
939,95th Street & Merton,,41.7195058,-87.7771297,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
940,95th Street & Melvina,,41.7195266,-87.7751709,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
941,95th Street & McVicker,,41.7197825,-87.7718866,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
942,95th Street & Meade,,41.7195289,-87.7727363,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
943,Fantastic Sams,6316 West 95th Street,41.7200134,-87.7789019,hairdresser,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
944,Wingstop,6314 West 95th Street,41.7199345,-87.7789086,fast_food,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
945,OSF On Call Urgent Care,,41.7209488,-87.7796676,clinic,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
946,T-Mobile,6336 West 95th Street,41.720503,-87.7792126,mobile_phone,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
947,CD One Price Cleaners,6326 West 95th Street,41.7201338,-87.778911,dry_cleaning,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
948,DaVita Dialysis,6246 West 95th Street,41.7204217,-87.7765407,clinic,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
949,Rosati's,6230 West 95th Street,41.720019,-87.7764437,fast_food,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
950,Golden Cuts Barber Shop,9546 Southwest Highway,41.7182228,-87.7706943,hairdresser,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
951,Harnew Park,,,,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
952,BankFinancial,6415 West 95th Street,,,bank,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
953,Speedway,6030 West 95th Street,,,convenience,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
954,Oak Lawn Community High School,9400 Southwest Highway,,,school,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
955,McDonald's,6034 West 95th Street,,,fast_food,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
956,Southwest Highway,,,,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
957,McVickers Park,,,,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
958,Jr's Hot Dogs,6335 West 95th Street,,,fast_food,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
959,Oak Lawn Promenade,,,,retail,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
960,Shops of Oak Lawn,,,,retail,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
961,Taco Bell,6049 West 95th Street,,,fast_food,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
962,Hawk Ford,6100 West 95th Street,,,car,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
963,Petco,6220 West 95th Street,,,pet,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
964,Mattress Firm,6343 West 95th Street,,,bed,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
965,First American Bank,6200 West 95th Street,,,bank,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
966,Red Lobster,,,,restaurant,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
967,Batteries Plus Bulbs,6227 West 95th Street,,,electronics,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
968,Old National Bank,6011 West 95th Street,,,bank,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
969,Harnew School,,,,school,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
970,Fannie May,6351 West 95th Street,,,chocolate,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
971,Billy Boys,6400 West 95th Street,,,fast_food,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
972,Dunkin',6408 West 95th Street,,,fast_food,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
973,Buona,6235 West 95th Street,,,fast_food,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
974,Chick-fil-A,9600 South Ridgeland Avenue,,,fast_food,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
975,Panda Express,6152 West 95th Street,,,fast_food,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
976,Hakuna Matata,6035 West 95th Street,,,fast_food,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
977,Burbank Baptist Temple,,41.7409416,-87.7699931,place_of_worship,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
978,Garden School for the Handicapped,,41.7403104,-87.7697758,school,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
979,Les Brothers Restaurant,8705 South Ridgeland Avenue,41.7336527,-87.7787725,restaurant,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
980,China Wok,8821 South Ridgeland Avenue,41.7308436,-87.7789773,fast_food,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
981,Phil's Pizza,,41.7301351,-87.7806725,fast_food,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
982,87th Street & Ridgeland/Narragansett,,41.733973,-87.7793244,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
983,Burbank,,41.7343385,-87.7789883,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
984,87th Street & Austin,,41.7341369,-87.7697845,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
985,87th Street & Meade,,41.7340934,-87.7722483,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
986,87th Street & Melvina,,41.7340522,-87.7746614,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
987,Classic Clippers Barbershop,5908 West 87th Street,41.7344802,-87.7687444,hairdresser,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
988,Dollar Tree,8727 South Ridgeland Avenue,41.7329795,-87.7789375,variety_store,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
989,Baskin-Robbins,8723 South Ridgeland Avenue,41.7331694,-87.7797065,ice_cream,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
990,Pet Supplies Plus,8717 South Ridgeland Avenue,41.7331594,-87.7789697,pet,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
991,Kumon Math and Reading Center of Oak Lawn - Northwest,8715 South Ridgeland Avenue,41.7333394,-87.7787795,prep_school,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
992,Threading Studio,8711 South Ridgeland Avenue,41.7334499,-87.7788113,hairdresser,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
993,OP Nails,8709 South Ridgeland Avenue,41.7335194,-87.7788131,beauty,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
994,Ramallah Jewelry - Arabic Gold,8741 South Ridgeland Avenue,41.7326481,-87.7789489,jewelry,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
995,Hour Of Change Fitness,8749 South Ridgeland Avenue,41.7324834,-87.7790284,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
996,China Chef,5904 West 87th Street,41.7344786,-87.7686252,restaurant,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
997,Mayfield Cleaners,5955 West 87th Street,41.7337187,-87.7703239,dry_cleaning,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
998,Ace of Blades Barbershop,5953 West 87th Street,41.7337262,-87.7703834,hairdresser,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
999,All In One Urgent Care,8707 South Ridgeland Avenue,41.7335752,-87.778815,doctors,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1000,Rani Taweel - State Farm Insurance Agent,5906 West 87th Street,41.7344801,-87.7686717,insurance,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1001,State Road Tobacco,8765 South Ridgeland Avenue,41.7322859,-87.7791815,tobacco,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1002,Amazon Locker,8727 South Ridgeland Avenue,41.7329409,-87.7788153,parcel_locker,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1003,San Jose Mexican Restaurant,6354 West 87th Street,41.7341017,-87.779136,restaurant,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1004,E-Z Laundry,8767 South Ridgeland Avenue,41.7322011,-87.7792027,laundry,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1005,Toms Collision Center,5927 West 87th Street,41.7337341,-87.7697036,car_repair,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1006,Baladna Bakery,5910 West 87th Street,41.7344833,-87.7688724,bakery,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1007,Manar Educational Center,5931 West 87th Street,41.7337226,-87.7699539,school,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1008,I-Smoke,5953 West 87th Street,41.7337217,-87.7702618,tobacco,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1009,Stevenson Park,,,,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1010,McArthur Park,,,,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1011,Jiffy Lube,,,,car_repair,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1012,Dunkin',8723 South Ridgeland Avenue,,,fast_food,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1013,Jewel-Osco,8801 South Ridgeland Avenue,,,supermarket,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1014,Worthbrook Park,,,,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1015,Marquette Bank,8855 South Ridgeland Avenue,,,bank,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1016,Our Savior's Lutheran Church,,,,place_of_worship,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1017,Church of Gods Prophecy,Narragansett Avenue,,,place_of_worship,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1018,Burger King,8650 State Road,,,fast_food,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1019,Prairie Trails Public Library,8449 Moody Avenue,,,library,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1020,Wesleyan Community Church,,,,place_of_worship,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1021,Family Dollar,6010 West 87th Street,,,variety_store,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1022,Edward J. Tobin Elementary School,8501 Narragansett Avenue,,,school,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1023,Subway,7901 Narragansett Avenue,41.7481789,-87.7797471,fast_food,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1024,79th Street & Austin,,41.7487452,-87.7702419,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1025,79th Street & Narragansett,,41.7483769,-87.7804456,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1026,79th Street & Mobile,,41.7484025,-87.7779531,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1027,79th Street & Melvina,,41.7484518,-87.7755171,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1028,79th Street & Meade,,41.7486863,-87.7728036,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1029,79th Street & Mayfield,,41.7485704,-87.7686375,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1030,Foxfire,,,,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1031,Ridgeland Park,,,,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1032,Byline Bank,6400 79th Street,,,bank,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1033,Liberty Junior High School,5900 81st Street,,,school,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1034,Reavis High School,6034 77th Street,,,school,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1035,Harry E. Fry Elementary School,7805 Mobile Avenue,,,school,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1036,SNK Fuels,6027 79th Street,,,fuel,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1037,Dugout,6300 79th Street,,,fast_food,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1038,AERO Center,,41.7539375,-87.7700539,school,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1039,CSX Bedford Park Yard,,41.7647929,-87.7790777,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1040,Nucor Tubular Products Chicago,6226 West 74th Street,,,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1041,The Chicago Union Transfer Railway,,,,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1042,95th Street & Central,,41.7198765,-87.7600172,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1043,95th Street & Mansfield,,41.7198324,-87.7662386,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1044,95th Street & Major,,41.7198472,-87.7625662,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1045,95th Street & 55th Avenue,,41.7198949,-87.7589356,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1046,95th Street & Lawton/55th Avenue,,41.7196443,-87.7588152,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
